t [s];Tf [degC];P [W]
229920;23,56;4991
229980;23,56;4986
230040;23,56;4990
230100;23,56;4988
230160;23,56;4983
230220;23,56;4988
230280;23,57;4995
230340;23,57;4986
230400;23,56;4986
230460;23,56;4985
230520;23,56;4983
230580;23,56;4984
230640;23,57;4989
230700;23,57;4985
230760;23,56;4973
230820;23,56;4970
230880;23,56;4970
230940;23,56;4974
231000;23,56;4976
231060;23,56;4974
231120;23,56;4973
231180;23,57;4976
231240;23,57;4978
231300;23,56;4974
231360;23,57;4978
231420;23,58;4993
231480;23,58;4993
231540;23,57;4988
231600;23,57;4978
231660;23,57;4973
231720;23,57;4976
231780;23,57;4984
231840;23,57;4980
231900;23,57;4974
231960;23,57;4983
232020;23,57;4982
232080;23,57;4985
232140;23,57;4985
232200;23,57;4978
232260;23,58;4981
232320;23,58;4989
232380;23,58;4983
232440;23,58;4997
232500;23,58;4992
232560;23,58;4994
232620;23,58;4993
232680;23,58;4989
232740;23,58;4989
232800;23,58;4990
232860;23,58;4986
232920;23,58;4981
232980;23,58;4984
233040;23,58;4986
233100;23,58;4978
233160;23,58;4976
233220;23,58;4977
233280;23,58;4974
233340;23,58;4977
233400;23,58;4983
233460;23,58;4980
233520;23,58;4980
233580;23,59;4989
233640;23,59;4988
233700;23,59;4983
233760;23,58;4983
233820;23,59;4990
233880;23,59;4998
233940;23,59;4988
234000;23,58;4974
234060;23,58;4969
234120;23,58;4969
234180;23,58;4971
234240;23,58;4974
234300;23,59;4979
234360;23,59;4980
234420;23,59;4975
234480;23,59;4981
234540;23,60;4992
234600;23,59;4984
234660;23,59;4982
234720;23,59;4975
234780;23,60;4991
234840;23,60;4988
234900;23,60;4989
234960;23,60;4991
235020;23,60;4994
235080;23,60;4986
235140;23,60;4988
235200;23,60;4989
235260;23,59;4979
235320;23,60;4978
235380;23,60;4982
235440;23,60;4988
235500;23,60;4993
235560;23,60;4994
235620;23,60;4989
235680;23,60;4982
235740;23,59;4977
235800;23,60;4980
235860;23,60;4983
235920;23,60;4976
235980;23,60;4976
236040;23,60;4982
236100;23,60;4988
236160;23,60;4982
236220;23,60;4982
236280;23,60;4984
236340;23,60;4983
236400;23,61;4988
236460;23,61;4989
236520;23,61;4986
236580;23,61;4988
236640;23,61;4987
236700;23,61;4997
236760;23,61;4986
236820;23,61;4993
236880;23,61;4989
236940;23,61;4994
237000;23,62;4994
237060;23,61;4994
237120;23,61;4997
237180;23,61;4990
237240;23,61;4987
237300;23,61;4979
237360;23,61;4984
237420;23,61;4987
237480;23,61;4990
237540;23,61;4985
237600;23,61;4979
237660;23,60;4970
237720;23,61;4982
237780;23,61;4990
237840;23,61;4989
237900;23,61;4986
237960;23,61;4986
238020;23,62;4991
238080;23,62;4993
238140;23,62;4991
238200;23,62;4987
238260;23,62;4984
238320;23,61;4983
238380;23,62;4988
238440;23,62;4995
238500;23,62;4991
238560;23,62;4993
238620;23,62;4987
238680;23,62;4984
238740;23,61;4973
238800;23,61;4972
238860;23,62;4975
238920;23,62;4980
238980;23,62;4991
239040;23,63;4995
239100;23,62;4972
239160;23,62;4978
239220;23,62;4984
239280;23,62;4982
239340;23,62;4983
239400;23,62;4981
239460;23,62;4981
239520;23,62;4975
239580;23,62;4985
239640;23,63;4986
239700;23,63;4992
239760;23,63;4991
239820;23,63;4992
239880;23,63;4990
239940;23,63;4984
240000;23,63;4984
240060;23,63;4987
240120;23,63;4989
240180;23,63;4986
240240;23,63;4983
240300;23,63;4984
240360;23,63;4980
240420;23,63;4979
240480;23,63;4980
240540;23,63;4983
240600;23,63;4985
240660;23,63;4986
240720;23,64;4991
240780;23,64;4994
240840;23,64;4993
240900;23,63;4984
240960;23,63;4981
241020;23,63;4980
241080;23,63;4979
241140;23,64;4983
241200;23,63;4978
241260;23,63;4979
241320;23,63;4973
241380;23,63;4980
241440;23,64;4984
241500;23,64;4990
241560;23,64;4984
241620;23,64;4980
241680;23,64;4982
241740;23,64;4983
241800;23,64;4977
241860;23,64;4994
241920;23,65;5010
241980;23,65;5005
242040;23,65;4996
242100;23,65;4993
242160;23,65;4991
242220;23,64;4988
242280;23,64;4987
242340;23,65;4989
242400;23,64;4983
242460;23,64;4979
242520;23,64;4977
242580;23,64;4973
242640;23,64;4978
242700;23,65;4983
242760;23,65;4990
242820;23,65;4991
242880;23,65;4987
242940;23,65;4988
243000;23,65;4994
243060;23,65;4988
243120;23,65;4986
243180;23,65;4990
243240;23,65;4986
243300;23,66;4999
243360;23,66;5002
243420;23,66;4992
243480;23,65;4982
243540;23,65;4984
243600;23,65;4985
243660;23,65;4987
243720;23,65;4991
243780;23,66;4994
243840;23,66;4990
243900;23,66;4988
243960;23,66;4997
244020;23,66;4996
244080;23,66;4994
244140;23,66;4991
244200;23,66;4980
244260;23,65;4974
244320;23,66;4983
244380;23,66;4984
244440;23,66;4980
244500;23,66;4981
244560;23,66;4979
244620;23,66;4978
244680;23,66;4987
244740;23,67;4993
244800;23,67;4993
244860;23,67;4993
244920;23,67;4993
244980;23,67;4993
245040;23,67;4993
245100;23,67;4987
245160;23,66;4983
245220;23,66;4982
245280;23,66;4983
245340;23,67;4986
245400;23,67;4992
245460;23,65;4948
245520;23,60;4854
245580;23,61;4875
245640;23,63;4904
245700;23,64;4936
245760;23,65;4957
245820;23,66;4969
245880;23,66;4975
245940;23,66;4969
246000;23,66;4965
246060;23,66;4965
246120;23,66;4970
246180;23,66;4972
246240;23,67;4978
246300;23,67;4981
246360;23,67;4980
246420;23,67;4983
246480;23,66;4980
246540;23,66;4980
246600;23,67;4982
246660;23,67;4983
246720;23,67;4982
246780;23,66;4975
246840;23,67;4976
246900;23,67;4983
246960;23,67;4982
247020;23,67;4981
247080;23,67;4986
247140;23,67;4985
247200;23,67;4984
247260;23,68;4990
247320;23,68;4989
247380;23,68;4990
247440;23,68;4990
247500;23,67;4982
247560;23,67;4979
247620;23,68;4982
247680;23,67;4979
247740;23,68;4991
247800;23,68;4987
247860;23,68;4983
247920;23,67;4980
247980;23,68;4984
248040;23,68;4984
248100;23,68;4981
248160;23,68;4982
248220;23,69;4993
248280;23,69;4993
248340;23,69;4996
248400;23,69;4994
248460;23,68;4986
248520;23,68;4986
248580;23,69;4986
248640;23,68;4984
248700;23,68;4983
248760;23,68;4980
248820;23,68;4978
248880;23,68;4977
248940;23,68;4981
249000;23,68;4978
249060;23,69;4982
249120;23,69;4989
249180;23,69;4992
249240;23,69;4988
249300;23,69;4981
249360;23,69;4980
249420;23,69;4989
249480;23,69;4994
249540;23,69;4991
249600;23,69;4988
249660;23,69;4987
249720;23,69;4988
249780;23,69;4987
249840;23,69;4984
249900;23,69;4982
249960;23,69;4985
250020;23,69;4988
250080;23,69;4981
250140;23,69;4983
250200;23,69;4980
250260;23,69;4982
250320;23,69;4983
250380;23,69;4970
250440;23,68;4965
250500;23,69;4972
250560;23,69;4971
250620;23,69;4976
250680;23,69;4968
250740;23,69;4962
250800;23,69;4974
250860;23,69;4977
250920;23,70;4984
250980;23,70;4991
251040;23,70;4990
251100;23,70;4989
251160;23,70;4990
251220;23,71;4994
251280;23,70;4990
251340;23,70;4985
251400;23,70;4986
251460;23,70;4985
251520;23,70;4976
251580;23,70;4973
251640;23,70;4978
251700;23,70;4980
251760;23,70;4983
251820;23,70;4985
251880;23,72;5028
251940;23,77;5095
252000;23,76;5090
252060;23,74;5057
252120;23,73;5028
252180;23,72;5015
252240;23,72;5008
252300;23,71;4995
252360;23,71;4989
252420;23,70;4972
252480;23,70;4960
252540;23,70;4966
252600;23,70;4972
252660;23,71;4981
252720;23,71;4976
252780;23,71;4970
252840;23,71;4979
252900;23,71;4964
252960;23,71;4959
253020;23,71;4962
253080;23,71;4961
253140;23,72;4982
253200;23,72;4989
253260;23,72;4982
253320;23,72;4992
253380;23,72;4992
253440;23,72;4983
253500;23,72;4982
253560;23,72;4988
253620;23,72;4987
253680;23,72;4985
253740;23,72;4977
253800;23,71;4968
253860;23,71;4970
253920;23,72;4977
253980;23,72;4979
254040;23,72;4980
254100;23,72;4982
254160;23,72;4983
254220;23,72;4985
254280;23,72;4986
254340;23,72;4984
254400;23,72;4980
254460;23,72;4974
254520;23,72;4970
254580;23,72;4980
254640;23,73;4994
254700;23,72;4982
254760;23,72;4974
254820;23,72;4985
254880;23,72;4985
254940;23,72;4978
255000;23,73;4987
255060;23,72;4986
255120;23,72;4976
255180;23,72;4978
255240;23,72;4982
255300;23,73;4989
255360;23,73;4997
255420;23,73;4993
255480;23,73;4997
255540;23,73;4993
255600;23,73;4987
255660;23,73;4984
255720;23,73;4983
255780;23,73;4982
255840;23,73;4985
255900;23,73;4982
255960;23,72;4974
256020;23,72;4973
256080;23,73;4973
256140;23,73;4975
256200;23,73;4976
256260;23,73;4977
256320;23,73;4981
256380;23,73;4982
256440;23,73;4977
256500;23,73;4977
256560;23,73;4983
256620;23,74;4985
256680;23,73;4984
256740;23,73;4977
256800;23,74;4985
256860;23,73;4982
256920;23,73;4975
256980;23,73;4977
257040;23,73;4977
257100;23,73;4979
257160;23,73;4978
257220;23,74;4983
257280;23,74;4984
257340;23,74;4983
257400;23,74;4991
257460;23,74;4990
257520;23,74;4974
257580;23,74;4992
257640;23,75;5003
257700;23,74;4988
257760;23,74;4982
257820;23,74;4985
257880;23,74;4988
257940;23,74;4988
258000;23,74;4986
258060;23,75;4990
258120;23,75;4988
258180;23,74;4978
258240;23,74;4981
258300;23,75;4983
258360;23,75;4984
258420;23,75;4985
258480;23,75;4988
258540;23,75;4990
258600;23,75;4985
258660;23,75;4982
258720;23,75;4981
258780;23,75;4979
258840;23,75;4979
258900;23,75;4985
258960;23,75;4986
259020;23,75;4988
259080;23,76;4993
259140;23,75;4983
259200;23,75;4982
259260;23,75;4985
259320;23,76;4992
259380;23,75;4983
259440;23,75;4976
259500;23,75;4980
259560;23,75;4983
259620;23,76;4981
259680;23,75;4978
259740;23,75;4979
259800;23,75;4984
259860;23,76;4985
259920;23,76;4982
259980;23,76;4991
260040;23,76;4987
260100;23,76;4980
260160;23,76;4983
260220;23,76;4983
260280;23,76;4983
260340;23,76;4986
260400;23,76;4986
260460;23,76;4980
260520;23,75;4967
260580;23,75;4964
260640;23,75;4970
260700;23,76;4984
260760;23,77;4993
260820;23,76;4981
260880;23,75;4957
260940;23,73;4930
261000;23,73;4918
261060;23,74;4941
261120;23,77;4997
261180;23,78;5016
261240;23,77;4995
261300;23,77;4990
261360;23,77;4991
261420;23,76;4982
261480;23,75;4966
261540;23,76;4977
261600;23,76;4982
261660;23,76;4978
261720;23,77;4984
261780;23,77;4991
261840;23,77;4990
261900;23,77;4985
261960;23,76;4981
262020;23,77;4985
262080;23,77;4985
262140;23,77;4980
262200;23,77;4983
262260;23,77;4985
262320;23,77;4981
262380;23,77;4982
262440;23,77;4985
262500;23,78;4990
262560;23,77;4984
262620;23,77;4982
262680;23,77;4982
262740;23,78;4984
262800;23,78;4986
262860;23,78;4991
262920;23,78;4989
262980;23,77;4983
263040;23,78;4983
263100;23,78;4985
263160;23,78;4983
263220;23,77;4977
263280;23,77;4979
263340;23,78;4984
263400;23,78;4985
263460;23,78;4987
263520;23,78;4988
263580;23,78;4987
263640;23,78;4978
263700;23,77;4968
263760;23,78;4976
263820;23,78;4987
263880;23,78;4985
263940;23,78;4977
264000;23,78;4979
264060;23,78;4976
264120;23,78;4984
264180;23,78;4977
264240;23,78;4981
264300;23,78;4981
264360;23,78;4972
264420;23,78;4974
264480;23,78;4972
264540;23,78;4970
264600;23,78;4971
264660;23,79;4984
264720;23,78;4983
264780;23,78;4974
264840;23,78;4970
264900;23,78;4974
264960;23,78;4971
265020;23,78;4973
265080;23,79;4985
265140;23,79;4981
265200;23,78;4974
265260;23,79;4978
265320;23,79;4983
265380;23,79;4988
265440;23,80;4993
265500;23,79;4985
265560;23,78;4974
265620;23,79;4977
265680;23,79;4981
265740;23,79;4985
265800;23,79;4982
265860;23,80;4995
265920;23,80;4992
265980;23,79;4983
266040;23,79;4971
266100;23,80;4983
266160;23,80;4990
266220;23,80;4983
266280;23,80;4984
266340;23,80;4988
266400;23,80;4996
266460;23,80;4998
266520;23,79;4979
266580;23,80;4981
266640;23,80;4985
266700;23,80;4980
266760;23,80;4979
266820;23,79;4970
266880;23,80;4979
266940;23,80;4984
267000;23,80;4976
267060;23,79;4974
267120;23,80;4983
267180;23,81;4990
267240;23,80;4988
267300;23,80;4984
267360;23,80;4982
267420;23,80;4984
267480;23,81;4987
267540;23,81;4991
267600;23,81;4989
267660;23,80;4978
267720;23,80;4970
267780;23,80;4975
267840;23,80;4982
267900;23,80;4978
267960;23,81;4980
268020;23,81;4988
268080;23,81;4981
268140;23,80;4977
268200;23,81;4979
268260;23,80;4971
268320;23,80;4966
268380;23,82;5008
268440;23,85;5049
268500;23,83;5020
268560;23,78;4920
268620;23,75;4863
268680;23,77;4909
268740;23,78;4926
268800;23,78;4915
268860;23,81;4981
268920;23,85;5051
268980;23,84;5037
269040;23,84;5044
269100;23,86;5068
269160;23,85;5056
269220;23,83;5021
269280;23,82;5006
269340;23,83;5005
269400;23,83;5001
269460;23,82;4998
269520;23,82;4994
269580;23,81;4985
269640;23,81;4980
269700;23,81;4985
269760;23,82;4987
269820;23,82;4989
269880;23,82;4987
269940;23,82;4981
270000;23,82;4977
270060;23,82;4977
270120;23,83;4983
270180;23,83;4986
270240;23,83;4989
270300;23,82;4984
270360;23,82;4982
270420;23,83;4984
270480;23,83;4985
270540;23,83;4993
270600;23,83;4989
270660;23,80;4930
270720;23,76;4857
270780;23,78;4883
270840;23,80;4930
270900;23,81;4951
270960;23,81;4963
271020;23,82;4969
271080;23,82;4973
271140;23,82;4968
271200;23,82;4964
271260;23,82;4968
271320;23,82;4977
271380;23,83;4977
271440;23,82;4973
271500;23,83;4974
271560;23,82;4975
271620;23,83;4982
271680;23,83;4983
271740;23,82;4981
271800;23,82;4978
271860;23,83;4981
271920;23,83;4992
271980;23,83;4992
272040;23,83;4987
272100;23,83;4985
272160;23,83;4983
272220;23,83;4981
272280;23,83;4980
272340;23,83;4982
272400;23,83;4986
272460;23,84;4988
272520;23,83;4985
272580;23,83;4982
272640;23,83;4982
272700;23,84;4990
272760;23,84;4999
272820;23,84;4991
272880;23,84;4990
272940;23,84;4985
273000;23,84;4981
273060;23,83;4976
273120;23,84;4982
273180;23,84;4990
273240;23,84;4985
273300;23,84;4985
273360;23,84;4986
273420;23,84;4988
273480;23,84;4983
273540;23,84;4975
273600;23,83;4967
273660;23,84;4972
273720;23,84;4982
273780;23,84;4986
273840;23,84;4980
273900;23,85;4985
273960;23,84;4982
274020;23,84;4982
274080;23,84;4983
274140;23,85;4983
274200;23,85;4980
274260;23,85;4984
274320;23,85;4987
274380;23,84;4982
274440;23,85;4980
274500;23,85;4982
274560;23,85;4983
274620;23,85;4982
274680;23,85;4985
274740;23,85;4988
274800;23,85;4985
274860;23,85;4989
274920;23,85;4985
274980;23,84;4972
275040;23,85;4975
275100;23,85;4983
275160;23,85;4980
275220;23,85;4982
275280;23,85;4983
275340;23,86;4996
275400;23,85;4986
275460;23,85;4983
275520;23,86;4992
275580;23,85;4984
275640;23,85;4979
275700;23,86;4983
275760;23,86;4992
275820;23,86;4988
275880;23,86;4988
275940;23,86;4985
276000;23,86;4990
276060;23,86;4985
276120;23,86;4984
276180;23,86;4988
276240;23,86;4984
276300;23,86;4980
276360;23,86;4983
276420;23,86;4983
276480;23,86;4986
276540;23,86;4986
276600;23,86;4982
276660;23,86;4978
276720;23,86;4979
276780;23,86;4982
276840;23,86;4980
276900;23,86;4980
276960;23,86;4978
277020;23,86;4979
277080;23,86;4977
277140;23,86;4974
277200;23,86;4983
277260;23,86;4984
277320;23,87;4984
277380;23,87;4985
277440;23,87;4990
277500;23,87;4986
277560;23,87;4990
277620;23,87;4988
277680;23,87;4984
277740;23,87;4986
277800;23,87;4988
277860;23,87;4979
277920;23,87;4985
277980;23,87;4988
278040;23,87;4979
278100;23,87;4987
278160;23,87;4986
278220;23,87;4983
278280;23,87;4989
278340;23,88;4989
278400;23,87;4979
278460;23,87;4982
278520;23,87;4984
278580;23,87;4985
278640;23,87;4986
278700;23,87;4988
278760;23,87;4984
278820;23,87;4983
278880;23,87;4981
278940;23,87;4981
279000;23,88;4984
279060;23,88;4985
279120;23,88;4983
279180;23,88;4984
279240;23,88;4985
279300;23,88;4982
279360;23,88;4983
279420;23,88;4988
279480;23,88;4984
279540;23,88;4985
279600;23,88;4978
279660;23,88;4984
279720;23,88;4979
279780;23,88;4984
279840;23,88;4981
279900;23,88;4979
279960;23,88;4985
280020;23,89;4995
280080;23,88;4984
280140;23,88;4985
280200;23,88;4986
280260;23,88;4988
280320;23,88;4982
280380;23,89;4988
280440;23,89;4992
280500;23,88;4982
280560;23,88;4983
280620;23,88;4982
280680;23,88;4980
280740;23,88;4979
280800;23,89;4982
280860;23,89;4983
280920;23,89;4983
280980;23,89;4989
281040;23,89;4992
281100;23,89;4989
281160;23,89;4990
281220;23,90;4993
281280;23,89;4989
281340;23,89;4981
281400;23,89;4982
281460;23,89;4986
281520;23,89;4984
281580;23,90;4990
281640;23,89;4987
281700;23,89;4979
281760;23,89;4976
281820;23,90;4983
281880;23,89;4983
281940;23,90;4984
282000;23,90;4989
282060;23,90;4986
282120;23,90;4981
282180;23,89;4973
282240;23,89;4977
282300;23,90;4980
282360;23,89;4974
282420;23,90;4977
282480;23,90;4978
282540;23,90;4982
282600;23,90;4995
282660;23,90;4988
282720;23,90;4982
282780;23,90;4986
282840;23,90;4987
282900;23,90;4984
282960;23,90;4986
283020;23,90;4978
283080;23,90;4978
283140;23,90;4980
283200;23,90;4988
283260;23,90;4988
283320;23,91;4989
283380;23,91;4988
283440;23,90;4985
283500;23,90;4983
283560;23,90;4981
283620;23,90;4983
283680;23,91;4989
283740;23,91;4989
283800;23,90;4983
283860;23,90;4986
283920;23,91;4988
283980;23,91;4988
284040;23,91;4990
284100;23,90;4975
284160;23,90;4974
284220;23,91;4983
284280;23,91;4987
284340;23,91;4986
284400;23,91;4982
284460;23,90;4977
284520;23,91;4978
284580;23,91;4984
284640;23,91;4984
284700;23,91;4993
284760;23,91;4987
284820;23,91;4985
284880;23,92;4988
284940;23,91;4989
285000;23,92;4983
285060;23,86;4888
285120;23,85;4863
285180;23,86;4884
285240;23,88;4918
285300;23,89;4944
285360;23,90;4955
285420;23,90;4961
285480;23,90;4962
285540;23,91;4969
285600;23,91;4976
285660;23,91;4977
285720;23,91;4977
285780;23,91;4975
285840;23,91;4975
285900;23,92;4985
285960;23,92;4989
286020;23,92;4988
286080;23,92;4992
286140;23,91;4986
286200;23,91;4979
286260;23,91;4982
286320;23,91;4982
286380;23,91;4976
286440;23,92;4985
286500;23,91;4982
286560;23,91;4973
286620;23,92;4985
286680;23,92;4990
286740;23,92;4982
286800;23,92;4992
286860;23,92;4980
286920;23,90;4954
286980;23,91;4969
287040;23,92;4973
287100;23,92;4986
287160;23,92;4985
287220;23,91;4963
287280;23,92;4974
287340;23,92;4982
287400;23,92;4978
287460;23,92;4986
287520;23,92;4984
287580;23,92;4977
287640;23,93;4987
287700;23,93;4986
287760;23,92;4979
287820;23,92;4974
287880;23,93;5009
287940;23,98;5078
288000;23,99;5091
288060;23,96;5052
288120;23,95;5030
288180;23,95;5020
288240;23,94;5012
288300;23,94;5007
288360;23,94;5004
288420;23,94;4996
288480;23,94;4994
288540;23,94;4994
288600;23,94;4990
288660;23,94;4999
288720;23,94;4993
288780;23,92;4961
288840;23,86;4849
288900;23,88;4864
288960;23,90;4916
289020;23,92;4941
289080;23,92;4940
289140;23,92;4952
289200;23,93;4971
289260;23,93;4964
289320;23,93;4973
289380;23,93;4971
289440;23,93;4977
289500;23,94;4980
289560;23,94;4978
289620;23,94;4977
289680;23,94;4984
289740;23,94;4986
289800;23,94;4986
289860;23,93;4978
289920;23,93;4980
289980;23,93;4979
290040;23,93;4973
290100;23,93;4975
290160;23,94;4979
290220;23,93;4978
290280;23,94;4982
290340;23,94;4987
290400;23,94;4986
290460;23,94;4980
290520;23,93;4973
290580;23,94;4972
290640;23,94;4980
290700;23,94;4982
290760;23,94;4982
290820;23,94;4983
290880;23,94;4984
290940;23,94;4984
291000;23,94;4983
291060;23,94;4980
291120;23,94;4975
291180;23,94;4979
291240;23,94;4983
291300;23,97;5027
291360;24,02;5117
291420;23,99;5081
291480;23,98;5043
291540;23,97;5021
291600;23,97;5016
291660;23,96;5006
291720;23,96;5006
291780;23,96;4995
291840;23,95;4984
291900;23,95;4980
291960;23,95;4982
292020;23,95;4980
292080;23,95;4977
292140;23,95;4977
292200;23,95;4982
292260;23,95;4980
292320;23,96;4978
292380;23,96;4978
292440;23,95;4974
292500;23,96;4980
292560;23,96;4990
292620;23,96;4991
292680;23,96;4989
292740;23,96;4991
292800;23,96;4989
292860;23,96;4983
292920;23,96;4980
292980;23,96;4978
293040;23,96;4984
293100;23,96;4976
293160;23,96;4978
293220;23,96;4981
293280;23,96;4983
293340;23,96;4986
293400;23,96;4986
293460;23,96;4976
293520;23,96;4979
293580;23,97;4990
293640;23,97;4983
293700;23,96;4977
293760;23,96;4977
293820;23,96;4981
293880;23,96;4975
293940;23,96;4970
294000;23,97;4980
294060;23,97;4996
294120;23,97;4984
294180;23,97;4984
294240;23,97;4989
294300;23,97;4982
294360;23,97;4983
294420;23,97;4983
294480;23,97;4986
294540;23,97;4984
294600;23,97;4980
294660;23,97;4984
294720;23,97;4983
294780;23,97;4979
294840;23,97;4982
294900;23,97;4986
294960;23,97;4985
295020;23,97;4984
295080;23,97;4980
295140;23,97;4983
295200;23,97;4982
295260;23,97;4980
295320;23,97;4975
295380;23,97;4979
295440;23,97;4984
295500;23,97;4979
295560;23,98;4983
295620;23,97;4981
295680;23,97;4982
295740;23,97;4984
295800;23,97;4978
295860;23,98;4987
295920;23,98;4986
295980;23,99;5002
296040;23,97;4959
296100;23,96;4944
296160;23,97;4965
296220;23,97;4968
296280;23,97;4977
296340;23,97;4973
296400;23,97;4975
296460;23,98;4979
296520;23,97;4972
296580;23,97;4965
296640;23,97;4970
296700;23,97;4971
296760;23,97;4966
296820;23,97;4971
296880;23,98;4979
296940;23,99;4986
297000;23,98;4983
297060;23,98;4977
297120;23,98;4977
297180;23,98;4982
297240;23,98;4986
297300;23,98;4983
297360;23,98;4979
297420;23,98;4976
297480;23,98;4977
297540;23,98;4981
297600;23,98;4981
297660;23,98;4975
297720;23,98;4971
297780;23,98;4974
297840;23,98;4979
297900;23,98;4982
297960;23,98;4983
298020;23,98;4973
298080;23,98;4981
298140;23,98;4976
298200;23,98;4975
298260;23,98;4982
298320;23,98;4974
298380;23,98;4976
298440;23,98;4974
298500;23,98;4974
298560;23,99;4983
298620;23,99;4988
298680;23,99;4985
298740;23,99;4982
298800;23,99;4980
298860;23,98;4973
298920;23,98;4971
298980;23,99;4978
299040;23,99;4984
299100;23,99;4981
299160;23,99;4979
299220;23,99;4977
299280;23,99;4978
299340;23,99;4982
299400;23,99;4980
299460;23,99;4977
299520;23,99;4974
299580;23,99;4978
299640;24,00;4987
299700;24,00;4989
299760;24,00;4988
299820;24,00;4987
299880;23,99;4980
299940;23,99;4978
300000;23,99;4981
300060;24,00;4988
300120;24,00;4984
300180;23,99;4977
300240;23,99;4978
300300;23,99;4969
300360;24,00;4977
300420;24,00;4987
300480;24,00;4983
300540;24,00;4977
300600;24,00;4976
300660;24,00;4977
300720;24,00;4976
300780;24,00;4980
300840;24,00;4981
300900;24,00;4977
300960;24,00;4979
301020;24,00;4982
301080;24,00;4986
301140;24,00;4981
301200;24,00;4979
301260;24,00;4978
301320;24,00;4977
301380;24,00;4977
301440;24,01;4981
301500;24,01;4980
301560;24,00;4974
301620;24,00;4977
301680;24,01;4981
301740;24,01;4981
301800;24,01;4986
301860;24,01;4986
301920;24,01;4982
301980;24,01;4982
302040;24,01;4980
302100;24,01;4981
302160;24,01;4988
302220;24,01;4988
302280;24,01;4979
302340;24,01;4975
302400;24,01;4986
302460;24,01;4989
302520;24,02;4995
302580;24,01;4988
302640;24,01;4980
302700;24,01;4975
302760;24,01;4983
302820;24,01;4984
302880;24,01;4982
302940;24,01;4980
303000;24,01;4970
303060;24,01;4980
303120;24,02;4983
303180;24,02;4987
303240;24,02;4996
303300;24,02;4992
303360;24,02;4988
303420;24,02;4988
303480;24,02;4994
303540;24,03;4998
303600;24,02;4990
303660;24,02;4985
303720;24,02;4988
303780;24,02;4988
303840;24,02;4981
303900;24,02;4979
303960;24,02;4983
304020;24,02;4983
304080;24,02;4976
304140;24,02;4976
304200;24,02;4982
304260;24,02;4979
304320;24,02;4988
304380;24,02;4988
304440;24,02;4988
304500;24,02;4983
304560;24,02;4980
304620;24,02;4979
304680;24,03;4985
304740;24,03;4987
304800;24,02;4976
304860;24,02;4970
304920;24,02;4977
304980;24,03;4988
305040;24,03;4992
305100;24,03;4992
305160;24,03;4992
305220;24,03;4982
305280;24,02;4972
305340;24,02;4970
305400;24,03;4982
305460;24,03;4983
305520;24,03;4978
305580;24,02;4977
305640;24,03;4984
305700;24,03;4984
305760;24,03;4978
305820;24,03;4982
305880;24,03;4986
305940;24,03;4981
306000;24,03;4975
306060;24,03;4975
306120;24,03;4978
306180;24,03;4981
306240;24,03;4984
306300;24,03;4983
306360;24,03;4980
306420;24,03;4980
306480;24,03;4980
306540;24,03;4979
306600;24,03;4981
306660;24,04;4984
306720;24,03;4985
306780;24,04;4984
306840;24,04;4982
306900;24,03;4979
306960;24,04;4994
307020;24,10;5106
307080;24,10;5102
307140;24,07;5056
307200;24,06;5024
307260;24,06;5029
307320;24,06;5015
307380;24,05;5002
307440;24,04;4989
307500;24,05;4990
307560;24,05;4989
307620;24,04;4990
307680;24,05;4991
307740;24,05;4990
307800;24,05;4992
307860;24,05;4988
307920;24,04;4979
307980;24,05;4983
308040;24,05;4986
308100;24,05;4986
308160;24,05;4985
308220;24,05;4983
308280;24,05;4982
308340;24,05;4980
308400;24,05;4980
308460;24,04;4973
308520;24,04;4970
308580;24,05;4980
308640;24,05;4981
308700;24,05;4980
308760;24,05;4978
308820;24,05;4977
308880;24,05;4982
308940;24,05;4989
309000;24,05;4986
309060;24,05;4974
309120;24,05;4975
309180;24,04;4970
309240;24,06;4989
309300;24,06;5006
309360;24,07;5007
309420;24,06;4997
309480;24,05;4984
309540;24,05;4966
309600;24,05;4976
309660;24,06;4989
309720;24,07;5006
309780;24,07;5003
309840;24,06;4984
309900;24,05;4982
309960;24,06;4993
310020;24,07;5001
310080;24,06;4992
310140;24,05;4979
310200;24,05;4974
310260;24,07;4982
310320;24,02;4903
310380;23,99;4863
310440;24,01;4893
310500;24,03;4927
310560;24,03;4937
310620;24,03;4939
310680;24,04;4950
310740;24,05;4961
310800;24,05;4969
310860;24,05;4968
310920;24,05;4970
310980;24,08;5025
311040;24,13;5112
311100;24,11;5081
311160;24,09;5039
311220;24,08;5020
311280;24,07;5015
311340;24,07;5012
311400;24,06;4998
311460;24,06;4990
311520;24,07;4997
311580;24,06;4990
311640;24,06;4979
311700;24,07;4993
311760;24,07;4993
311820;24,07;5002
311880;24,07;4988
311940;24,06;4979
312000;24,07;4980
312060;24,08;4996
312120;24,07;4986
312180;24,05;4951
312240;24,06;4956
312300;24,04;4915
312360;24,00;4853
312420;24,01;4868
312480;24,03;4904
312540;24,05;4950
312600;24,07;4983
312660;24,07;4984
312720;24,07;4980
312780;24,07;4977
312840;24,06;4974
312900;24,07;4978
312960;24,07;4982
313020;24,07;4986
313080;24,08;4991
313140;24,08;4991
313200;24,07;4986
313260;24,07;4988
313320;24,07;4990
313380;24,07;4982
313440;24,06;4976
313500;24,07;4979
313560;24,07;4975
313620;24,07;4991
313680;24,07;4983
313740;24,07;4978
